title,url,bedroomCount,bathroomCount,image2D_url,label,date_created,state,property_category,property_type,country_name,city_name,master_project_name,project_name,building_name,latitude,longitude
Saadiyat Beach Villas - 6 Bedroom Villa Type I Floor plan,https://www.bayut.com/floorplans/details-23272.html,6,11,"['https://images.bayut.com/thumbnails/82049448-800x600.webp', 'https://images.bayut.com/thumbnails/82049450-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type N Floor plan,https://www.bayut.com/floorplans/details-23274.html,5,10,"['https://images.bayut.com/thumbnails/82049489-800x600.webp', 'https://images.bayut.com/thumbnails/82049470-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 6 Bedroom Villa Type J Floor plan,https://www.bayut.com/floorplans/details-23275.html,6,11,"['https://images.bayut.com/thumbnails/82049517-800x600.webp', 'https://images.bayut.com/thumbnails/82049477-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 6 Bedroom Villa Type K Floor plan,https://www.bayut.com/floorplans/details-23277.html,6,14,"['https://images.bayut.com/thumbnails/82049951-800x600.webp', 'https://images.bayut.com/thumbnails/82049741-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type L Floor plan,https://www.bayut.com/floorplans/details-23279.html,5,10,"['https://images.bayut.com/thumbnails/82050092-800x600.webp', 'https://images.bayut.com/thumbnails/82049616-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 3 Bedroom Villa Type Mediterranean Floor plan,https://www.bayut.com/floorplans/details-23280.html,3,5,"['https://images.bayut.com/thumbnails/82049738-800x600.webp', 'https://images.bayut.com/thumbnails/82049768-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type M Floor plan,https://www.bayut.com/floorplans/details-23282.html,5,10,"['https://images.bayut.com/thumbnails/82049871-800x600.webp', 'https://images.bayut.com/thumbnails/82049880-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type P Floor plan,https://www.bayut.com/floorplans/details-23284.html,5,8,"['https://images.bayut.com/thumbnails/82050094-800x600.webp', 'https://images.bayut.com/thumbnails/82050096-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type Q Floor plan,https://www.bayut.com/floorplans/details-23286.html,5,8,"['https://images.bayut.com/thumbnails/82050369-800x600.webp', 'https://images.bayut.com/thumbnails/82050367-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type S Floor plan,https://www.bayut.com/floorplans/details-23288.html,5,12,"['https://images.bayut.com/thumbnails/82050797-800x600.webp', 'https://images.bayut.com/thumbnails/82050469-800x600.webp']",Ground Floor,11/3/2019,active,Commercial,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Saadiyat Beach Villas - 5 Bedroom Villa Type R Floor plan,https://www.bayut.com/floorplans/details-23294.html,5,12,"['https://images.bayut.com/thumbnails/82050702-800x600.webp', 'https://images.bayut.com/thumbnails/82050442-800x600.webp']",Ground Floor,11/3/2019,active,Residential,Villa,UAE,Abu Dhabi,Saadiyat Island,Saadiyat Beach,Saadiyat Beach Villas,24.551354,54.449194
Al Rahba - 2 Bedroom Apartment Type 2A Floor plan,https://www.bayut.com/floorplans/details-6098.html,2,3,['https://images.bayut.com/thumbnails/73156980-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Muneera,Al Rahba,24.451621,54.603959
Al Rahba - 3 Bedroom Apartment Type 3A Floor plan,https://www.bayut.com/floorplans/details-6099.html,3,4,['https://images.bayut.com/thumbnails/73156978-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Muneera,Al Rahba,24.451621,54.603959
Al Rahba - 3 Bedroom Apartment Type 3B Floor plan,https://www.bayut.com/floorplans/details-6100.html,3,5,['https://images.bayut.com/thumbnails/73156976-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Muneera,Al Rahba,24.451621,54.603959
Al Rahba - 4 Bedroom Apartment Type 4A Floor plan,https://www.bayut.com/floorplans/details-6101.html,4,5,['https://images.bayut.com/thumbnails/73156974-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Muneera,Al Rahba,24.451621,54.603959
Burooj Views - 1 Bedroom Apartment Type A Floor plan,https://www.bayut.com/floorplans/details-6380.html,1,2,['https://images.bayut.com/thumbnails/73155889-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,24.492201,54.394113
Burooj Views - 2 Bedroom Apartment Type D Floor plan,https://www.bayut.com/floorplans/details-6382.html,2,3,['https://images.bayut.com/thumbnails/73155883-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,24.492201,54.394113
Burooj Views - 5 Bedroom Apartment Type E Floor plan,https://www.bayut.com/floorplans/details-6383.html,5,7,"['https://images.bayut.com/thumbnails/73155879-800x600.webp', 'https://images.bayut.com/thumbnails/73155881-800x600.webp']",Ground Floor,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,24.492201,54.394113
Burooj Views - 2 Bedroom Apartment Type B Floor plan,https://www.bayut.com/floorplans/details-31771.html,2,3,['https://images.bayut.com/thumbnails/73155887-800x600.webp'],,5/10/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,24.492201,54.394113
Burooj Views - 1 Bedroom Apartment Type C Floor plan,https://www.bayut.com/floorplans/details-31772.html,1,2,['https://images.bayut.com/thumbnails/73155885-800x600.webp'],,5/10/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Reem Island,Marina Square,Burooj Views,24.492201,54.394113
Al Raha Lofts - 1 Bedroom Apartment Type Loft (Luxury) Floor plan,https://www.bayut.com/floorplans/details-6125.html,1,2,"['https://images.bayut.com/thumbnails/73156848-800x600.webp', 'https://images.bayut.com/thumbnails/73156850-800x600.webp']",Lower Floor,4/22/2019,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 3 Bedroom Apartment Type 3B-1 Floor plan,https://www.bayut.com/floorplans/details-25651.html,3,4,['https://images.bayut.com/thumbnails/89485023-800x600.webp'],,3/5/2020,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 2B-4 Floor plan,https://www.bayut.com/floorplans/details-34526.html,2,3,['https://images.bayut.com/thumbnails/128617590-800x600.webp'],,8/20/2021,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-10 Floor plan,https://www.bayut.com/floorplans/details-34829.html,2,3,['https://images.bayut.com/thumbnails/165857219-800x600.webp'],,11/5/2021,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-18 Floor plan,https://www.bayut.com/floorplans/details-34831.html,2,2,['https://images.bayut.com/thumbnails/165859759-800x600.webp'],,11/5/2021,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1DB-1 Floor plan,https://www.bayut.com/floorplans/details-34832.html,2,3,"['https://images.bayut.com/thumbnails/165859800-800x600.webp', 'https://images.bayut.com/thumbnails/165859784-800x600.webp']",Lower Floor,11/5/2021,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-16 Floor plan,https://www.bayut.com/floorplans/details-35788.html,1,2,['https://images.bayut.com/thumbnails/192650858-800x600.webp'],,3/8/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - Studio Apartment Type S-1 Floor plan,https://www.bayut.com/floorplans/details-37995.html,0,1,['https://images.bayut.com/thumbnails/263465183-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - Studio Apartment Type S-2 Floor plan,https://www.bayut.com/floorplans/details-37996.html,0,1,['https://images.bayut.com/thumbnails/263467045-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - Studio Apartment Type S-3 Floor plan,https://www.bayut.com/floorplans/details-37997.html,0,1,['https://images.bayut.com/thumbnails/263469266-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type S-5 Floor plan,https://www.bayut.com/floorplans/details-37998.html,1,1,['https://images.bayut.com/thumbnails/263472046-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-2 Floor plan,https://www.bayut.com/floorplans/details-37999.html,1,2,['https://images.bayut.com/thumbnails/263476645-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-4 Floor plan,https://www.bayut.com/floorplans/details-38000.html,1,1,['https://images.bayut.com/thumbnails/263476677-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-5 Floor plan,https://www.bayut.com/floorplans/details-38001.html,1,2,['https://images.bayut.com/thumbnails/263477138-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-6 Floor plan,https://www.bayut.com/floorplans/details-38002.html,1,1,['https://images.bayut.com/thumbnails/263477626-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-7 Floor plan,https://www.bayut.com/floorplans/details-38003.html,1,1,['https://images.bayut.com/thumbnails/263478798-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-8 Floor plan,https://www.bayut.com/floorplans/details-38004.html,2,3,['https://images.bayut.com/thumbnails/394929963-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-9 Floor plan,https://www.bayut.com/floorplans/details-38005.html,1,2,['https://images.bayut.com/thumbnails/263484818-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-11 Floor plan,https://www.bayut.com/floorplans/details-38006.html,2,2,['https://images.bayut.com/thumbnails/263485813-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-13 Floor plan,https://www.bayut.com/floorplans/details-38007.html,1,1,['https://images.bayut.com/thumbnails/263487131-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-14 Floor plan,https://www.bayut.com/floorplans/details-38008.html,1,3,['https://images.bayut.com/thumbnails/263489297-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-15 Floor plan,https://www.bayut.com/floorplans/details-38009.html,1,2,['https://images.bayut.com/thumbnails/263491092-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-17 Floor plan,https://www.bayut.com/floorplans/details-38010.html,1,1,['https://images.bayut.com/thumbnails/263490550-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-19 Floor plan,https://www.bayut.com/floorplans/details-38014.html,1,2,['https://images.bayut.com/thumbnails/263496569-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-21 Floor plan,https://www.bayut.com/floorplans/details-38026.html,2,3,['https://images.bayut.com/thumbnails/263498272-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-22 Floor plan,https://www.bayut.com/floorplans/details-38027.html,1,2,['https://images.bayut.com/thumbnails/263500210-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1B-24 Floor plan,https://www.bayut.com/floorplans/details-38028.html,2,2,['https://images.bayut.com/thumbnails/263500808-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1DB-3 Floor plan,https://www.bayut.com/floorplans/details-38029.html,2,3,"['https://images.bayut.com/thumbnails/263510827-800x600.webp', 'https://images.bayut.com/thumbnails/263510172-800x600.webp']",Lower Floor,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1DB-4 Floor plan,https://www.bayut.com/floorplans/details-38030.html,2,3,"['https://images.bayut.com/thumbnails/263512616-800x600.webp', 'https://images.bayut.com/thumbnails/263512617-800x600.webp']",Lower Floor,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 1DB-5 Floor plan,https://www.bayut.com/floorplans/details-38031.html,2,3,"['https://images.bayut.com/thumbnails/263509973-800x600.webp', 'https://images.bayut.com/thumbnails/263513308-800x600.webp']",Lower Floor,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 2B-1 Floor plan,https://www.bayut.com/floorplans/details-38032.html,2,3,['https://images.bayut.com/thumbnails/263514063-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 2B-5 Floor plan,https://www.bayut.com/floorplans/details-38042.html,2,3,['https://images.bayut.com/thumbnails/263519122-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 2B-6 Floor plan,https://www.bayut.com/floorplans/details-38043.html,2,3,['https://images.bayut.com/thumbnails/263522212-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 3 Bedroom Apartment Type 2B-7 Floor plan,https://www.bayut.com/floorplans/details-38046.html,3,3,['https://images.bayut.com/thumbnails/263524144-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 2 Bedroom Apartment Type 2B-9 Floor plan,https://www.bayut.com/floorplans/details-38051.html,2,3,['https://images.bayut.com/thumbnails/263529429-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 4 Bedroom Apartment Type 4DB-2 Floor plan,https://www.bayut.com/floorplans/details-38055.html,4,4,"['https://images.bayut.com/thumbnails/263531140-800x600.webp', 'https://images.bayut.com/thumbnails/263531142-800x600.webp']",Lower Floor,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-3 Floor plan,https://www.bayut.com/floorplans/details-38058.html,1,2,['https://images.bayut.com/thumbnails/263534221-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-12 Floor plan,https://www.bayut.com/floorplans/details-38059.html,1,1,['https://images.bayut.com/thumbnails/263535524-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-23 Floor plan,https://www.bayut.com/floorplans/details-38060.html,1,2,['https://images.bayut.com/thumbnails/263541651-800x600.webp'],,8/29/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 1 Bedroom Apartment Type 1B-20 Floor plan,https://www.bayut.com/floorplans/details-38111.html,1,1,['https://images.bayut.com/thumbnails/266623163-800x600.webp'],,9/5/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 3 Bedroom Apartment Type 3B-2 Floor plan,https://www.bayut.com/floorplans/details-38129.html,3,3,['https://images.bayut.com/thumbnails/267625609-800x600.webp'],,9/7/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 4 Bedroom Apartment Type 4B-1 Floor plan,https://www.bayut.com/floorplans/details-38130.html,4,6,['https://images.bayut.com/thumbnails/267626027-800x600.webp'],,9/7/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 4 Bedroom Apartment Type 4B-2 Floor plan,https://www.bayut.com/floorplans/details-38131.html,4,6,['https://images.bayut.com/thumbnails/394933379-800x600.webp'],,9/7/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 4 Bedroom Apartment Type 4DB-1 Floor plan,https://www.bayut.com/floorplans/details-38132.html,4,5,"['https://images.bayut.com/thumbnails/394933450-800x600.webp', 'https://images.bayut.com/thumbnails/267625793-800x600.webp']",Lower Floor,9/7/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
Al Raha Lofts - 4 Bedroom Apartment Type 4DB-3 Floor plan,https://www.bayut.com/floorplans/details-38133.html,4,4,"['https://images.bayut.com/thumbnails/267626120-800x600.webp', 'https://images.bayut.com/thumbnails/267626122-800x600.webp']",Lower Floor,9/7/2022,active,Residential,Apartment,UAE,Abu Dhabi,Al Raha Beach,Al Raha Lofts,,24.44963125,54.61005416
